county,year,population,pct_pop_change,avg_commute_mins,pct_comm_change,traffic_growth_rate
Union,2011,19191,0.39234149403641894,NA,NA,-3.7040343798861515
Union,2010,19116,NA,NA,NA,5.852457706781783
Van Buren,2018,5763,0.27840612493474914,NA,NA,10.853186526200565
Van Buren,2017,5747,0.4544660024471181,NA,NA,5.298660592659074
Van Buren,2016,5721,0.45654082528534534,NA,NA,-0.1287179991798977
Van Buren,2015,5695,-0.0175561797752799,NA,NA,18.146595266846493
Van Buren,2014,5696,2.188733405095089,NA,NA,-2.737536107150744
Van Buren,2013,5574,-1.3974880594374683,NA,NA,-2.363107279963988
Van Buren,2012,5653,1.7641764176417718,NA,NA,1.31870719909513
Van Buren,2011,5555,-0.2513916322499532,NA,NA,-2.11554838852029
Van Buren,2010,5569,NA,NA,NA,0.2916297863802662
Warren,2018,40826,0.26770145148218294,NA,NA,4.355834286119728
Warren,2017,40717,0.7148510933016716,NA,NA,2.281849995353614
Warren,2016,40428,0.4122994386766665,NA,NA,-2.6773768514875167
Warren,2015,40262,0.6977965635394989,NA,NA,11.664883920267567
Warren,2014,39983,0.2708463949843365,NA,NA,1.4652309875379215
Warren,2013,39875,0.3296095008051614,NA,NA,-2.170059844914472
Warren,2012,39744,-0.4084496454256126,NA,NA,-2.4716572130906904
Warren,2011,39907,0.12293642430629692,NA,NA,-2.042497167977961
Warren,2010,39858,NA,NA,NA,3.3690986397776816
Washington,2018,128661,0.8291341112669715,20.4,-3.7735849056603765,3.4191325888421695
Washington,2017,127603,0.2797708393911025,21.2,-1.3953488372093092,4.486812550422756
Washington,2016,127247,0.8799955603827625,21.5,6.435643564356441,1.1977047272898043
Washington,2015,126137,0.311742017575245,20.2,2.5380710659898442,4.359110105117952
Washington,2014,125745,0.27751860092346536,19.7,-7.943925233644855,-0.5244760406689241
Washington,2013,125397,0.4196263403618117,21.4,-2.7272727272727337,1.6283176560725348
Washington,2012,124873,0.7958865740553822,22,11.111111111111116,4.221490827204403
Washington,2011,123887,0.407670362445689,19.8,-7.042253521126762,3.406463903222604
Washington,2010,123384,NA,21.3,NA,0.12484774726024508
Wayne,2018,16635,-0.03605552550928204,NA,NA,3.016846589139115
Wayne,2017,16641,-0.6329491849286439,NA,NA,2.19466767992099
Wayne,2016,16747,-0.11928192282459893,NA,NA,6.4148998172869804
Wayne,2015,16767,-0.5516014234875466,NA,NA,1.2490062979172103
Wayne,2014,16860,-0.35460992907800915,NA,NA,3.6225598254979388
Wayne,2013,16920,-0.31226064926648256,NA,NA,-3.4278853430681773
Wayne,2012,16973,-0.1588235294117668,NA,NA,-2.5703999582941632
Wayne,2011,17000,0.08831321754489974,NA,NA,-0.4206985234306513
Wayne,2010,16985,NA,NA,NA,0.9898841256539707
Weakley,2018,33413,0.26406601650412753,NA,NA,10.173038344246734
Weakley,2017,33325,-0.8479619160963958,NA,NA,5.444742918919477
Weakley,2016,33610,-0.7735002361832777,NA,NA,1.4870104300491374
Weakley,2015,33872,-0.3794006058645327,NA,NA,-0.004392546638952977
Weakley,2014,34001,-0.45088566827696797,NA,NA,1.8642110470496156
Weakley,2013,34155,-1.1547143601319698,NA,NA,-4.025169672900465
Weakley,2012,34554,-0.8692658576469614,NA,NA,5.806429598481281
Weakley,2011,34857,-0.5336148841456501,NA,NA,-2.5190051512839444
Weakley,2010,35044,NA,NA,NA,4.625494368298995
White,2018,27086,1.2031086534150415,NA,NA,7.200002467591457
White,2017,26764,1.1374371764350188,NA,NA,6.322801136190584
White,2016,26463,0.4593424948751146,NA,NA,-2.515713419417603
White,2015,26342,0.296984465427963,NA,NA,9.233672175656213
White,2014,26264,0.27106478830221103,NA,NA,-1.8112670787533713
White,2013,26193,0.6223349083784635,NA,NA,2.2571876915256346
White,2012,26031,-0.0729366602687187,NA,NA,-2.879881238635083
White,2011,26050,0.8595322905373903,NA,NA,0.16528496808681625
White,2010,25828,NA,NA,NA,-2.751256060927852
Williamson,2018,231978,2.623336636466589,28.2,6.41509433962264,3.0905380024481226
Williamson,2017,226048,3.264002777485908,26.5,-5.35714285714286,13.477488277495702
Williamson,2016,218903,3.4488788072115417,28,-1.0600706713780994,-0.11030168499308811
Williamson,2015,211605,3.0540485258164773,28.3,0.7117437722419906,5.757962975957421
Williamson,2014,205334,3.1088212992673503,28.1,5.63909774436091,3.0891826853699595
Williamson,2013,199143,3.070218569336114,26.6,-5.6737588652482245,5.480324971669588
Williamson,2012,193211,2.498660484559756,28.2,12.350597609561742,3.8294333170483856
Williamson,2011,188501,2.3666389707998725,25.1,-9.05797101449275,0.47093818555444833
Williamson,2010,184143,NA,27.6,NA,1.3316945951294525
Wilson,2018,140954,3.118713009634866,31.1,0,6.160533554347988
Wilson,2017,136691,3.167690612405094,31.1,4.36241610738255,5.14238649355681
Wilson,2016,132494,3.0792929607269537,29.8,-1.3245033112582738,1.666451142743568
Wilson,2015,128536,2.6669968130226707,30.2,-2.265372168284785,4.765552099605059
Wilson,2014,125197,2.62890400852529,30.9,10.752688172043001,1.0839486086334817
Wilson,2013,121990,2.3895654801373123,27.9,-0.7117437722420017,1.960627627252338
Wilson,2012,119143,2.005993150684926,28.1,2.5547445255474477,2.285727620740738
Wilson,2011,116800,1.8512866573070497,27.4,-4.529616724738683,0.9876150021391911
Wilson,2010,114677,NA,28.7,NA,9.976929076019749
